Created_at;Fakultas;Tahun;Tahun Data;Anggaran;Serapan;id;kodeunit;namaunit;bulan;jumlah;tahun;created_at
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2033;11000;FPsi;4;417275625;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2033;11000;FPsi;4;417275625;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2033;11000;FPsi;4;417275625;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2033;11000;FPsi;4;417275625;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2033;11000;FPsi;4;417275625;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2034;11000;FPsi;5;399643840;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2034;11000;FPsi;5;399643840;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2034;11000;FPsi;5;399643840;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2034;11000;FPsi;5;399643840;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2034;11000;FPsi;5;399643840;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2035;11000;FPsi;6;650664265;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2035;11000;FPsi;6;650664265;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2035;11000;FPsi;6;650664265;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2035;11000;FPsi;6;650664265;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2035;11000;FPsi;6;650664265;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2036;11000;FPsi;7;1072088005;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2036;11000;FPsi;7;1072088005;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2036;11000;FPsi;7;1072088005;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2036;11000;FPsi;7;1072088005;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2036;11000;FPsi;7;1072088005;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2037;11000;FPsi;8;1048616096;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2037;11000;FPsi;8;1048616096;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2037;11000;FPsi;8;1048616096;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2037;11000;FPsi;8;1048616096;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2037;11000;FPsi;8;1048616096;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2038;11000;FPsi;9;512417367;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2038;11000;FPsi;9;512417367;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2038;11000;FPsi;9;512417367;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2038;11000;FPsi;9;512417367;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2038;11000;FPsi;9;512417367;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2039;11000;FPsi;10;434360241;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2039;11000;FPsi;10;434360241;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2039;11000;FPsi;10;434360241;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2039;11000;FPsi;10;434360241;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2039;11000;FPsi;10;434360241;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2040;11000;FPsi;11;1148674890;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2040;11000;FPsi;11;1148674890;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2040;11000;FPsi;11;1148674890;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2040;11000;FPsi;11;1148674890;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2040;11000;FPsi;11;1148674890;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2023;01/01/2023;9636609049;4236106357;2041;11000;FPsi;12;2126781211;2020;18/09/2023 10:29
18/09/2023 10:30;FPsi;2022;01/01/2022;12758703089;6707227964;2041;11000;FPsi;12;2126781211;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2021;01/01/2021;7044252000;4076021698;2041;11000;FPsi;12;2126781211;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2020;01/01/2020;6465168038;4506456978;2041;11000;FPsi;12;2126781211;2020;18/09/2023 10:29
18/09/2023 10:29;FPsi;2019;01/01/2019;5476473302;5356821775;2041;11000;FPsi;12;2126781211;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2023;01/01/2023;9385957850;4101205567;2042;11100;FIB;1;75433812;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2022;01/01/2022;15221391420;6612253046;2042;11100;FIB;1;75433812;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2021;01/01/2021;6813981160;3744055008;2042;11100;FIB;1;75433812;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2020;01/01/2020;6775883005;4455994076;2042;11100;FIB;1;75433812;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2019;01/01/2019;5965029722;5699350480;2042;11100;FIB;1;75433812;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2023;01/01/2023;9385957850;4101205567;2043;11100;FIB;2;398736241;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2022;01/01/2022;15221391420;6612253046;2043;11100;FIB;2;398736241;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2021;01/01/2021;6813981160;3744055008;2043;11100;FIB;2;398736241;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2020;01/01/2020;6775883005;4455994076;2043;11100;FIB;2;398736241;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2019;01/01/2019;5965029722;5699350480;2043;11100;FIB;2;398736241;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2023;01/01/2023;9385957850;4101205567;2044;11100;FIB;3;576737359;2020;18/09/2023 10:29
18/09/2023 10:30;FIB;2022;01/01/2022;15221391420;6612253046;2044;11100;FIB;3;576737359;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2021;01/01/2021;6813981160;3744055008;2044;11100;FIB;3;576737359;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2020;01/01/2020;6775883005;4455994076;2044;11100;FIB;3;576737359;2020;18/09/2023 10:29
18/09/2023 10:29;FIB;2019;01/01/2019;5965029722;5699350480;2044;11100;FIB;3;576737359;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2045;11700;Vokasi;9;69890000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2045;11700;Vokasi;9;69890000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2045;11700;Vokasi;9;69890000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2045;11700;Vokasi;9;69890000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2045;11700;Vokasi;9;69890000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2046;11700;Vokasi;10;141968341;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2046;11700;Vokasi;10;141968341;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2046;11700;Vokasi;10;141968341;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2046;11700;Vokasi;10;141968341;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2046;11700;Vokasi;10;141968341;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2047;11700;Vokasi;11;65746067;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2047;11700;Vokasi;11;65746067;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2047;11700;Vokasi;11;65746067;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2047;11700;Vokasi;11;65746067;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2047;11700;Vokasi;11;65746067;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2048;11700;Vokasi;12;315371520;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2048;11700;Vokasi;12;315371520;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2048;11700;Vokasi;12;315371520;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2048;11700;Vokasi;12;315371520;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2048;11700;Vokasi;12;315371520;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2049;11800;Vokasi;2;53208167;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2049;11800;Vokasi;2;53208167;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2049;11800;Vokasi;2;53208167;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2049;11800;Vokasi;2;53208167;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2049;11800;Vokasi;2;53208167;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2050;11800;Vokasi;3;31825000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2050;11800;Vokasi;3;31825000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2050;11800;Vokasi;3;31825000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2050;11800;Vokasi;3;31825000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2050;11800;Vokasi;3;31825000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2051;11800;Vokasi;6;67014000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2051;11800;Vokasi;6;67014000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2051;11800;Vokasi;6;67014000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2051;11800;Vokasi;6;67014000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2051;11800;Vokasi;6;67014000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2052;11800;Vokasi;8;306347745;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2052;11800;Vokasi;8;306347745;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2052;11800;Vokasi;8;306347745;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2052;11800;Vokasi;8;306347745;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2052;11800;Vokasi;8;306347745;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2053;11800;Vokasi;9;28720000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2053;11800;Vokasi;9;28720000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2053;11800;Vokasi;9;28720000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2053;11800;Vokasi;9;28720000;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2053;11800;Vokasi;9;28720000;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2054;11800;Vokasi;10;97562411;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2054;11800;Vokasi;10;97562411;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2054;11800;Vokasi;10;97562411;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2054;11800;Vokasi;10;97562411;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2054;11800;Vokasi;10;97562411;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2055;11800;Vokasi;11;173859680;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2055;11800;Vokasi;11;173859680;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2055;11800;Vokasi;11;173859680;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2055;11800;Vokasi;11;173859680;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2055;11800;Vokasi;11;173859680;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2023;01/01/2023;17288067250;8198343656;2056;11800;Vokasi;12;208859494;2020;18/09/2023 10:29
18/09/2023 10:30;Vokasi;2022;01/01/2022;21511995342;11831240110;2056;11800;Vokasi;12;208859494;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2021;01/01/2021;11769997101;6911954586;2056;11800;Vokasi;12;208859494;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2020;01/01/2020;11426344238;7852395378;2056;11800;Vokasi;12;208859494;2020;18/09/2023 10:29
18/09/2023 10:29;Vokasi;2019;01/01/2019;8426681953;7948215840;2056;11800;Vokasi;12;208859494;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2023;01/01/2023;10156164355;4788915317;2057;11900;ftmm;8;81557500;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2022;01/01/2022;10118623459;7622955202;2057;11900;ftmm;8;81557500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2021;01/01/2021;3139002200;2488600089;2057;11900;ftmm;8;81557500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2020;01/01/2020;2411624500;1664519913;2057;11900;ftmm;8;81557500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2019;01/01/2019;0;0;2057;11900;ftmm;8;81557500;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2023;01/01/2023;10156164355;4788915317;2058;11900;ftmm;9;182087500;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2022;01/01/2022;10118623459;7622955202;2058;11900;ftmm;9;182087500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2021;01/01/2021;3139002200;2488600089;2058;11900;ftmm;9;182087500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2020;01/01/2020;2411624500;1664519913;2058;11900;ftmm;9;182087500;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2019;01/01/2019;0;0;2058;11900;ftmm;9;182087500;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2023;01/01/2023;10156164355;4788915317;2059;11900;ftmm;10;334660150;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2022;01/01/2022;10118623459;7622955202;2059;11900;ftmm;10;334660150;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2021;01/01/2021;3139002200;2488600089;2059;11900;ftmm;10;334660150;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2020;01/01/2020;2411624500;1664519913;2059;11900;ftmm;10;334660150;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2019;01/01/2019;0;0;2059;11900;ftmm;10;334660150;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2023;01/01/2023;10156164355;4788915317;2060;11900;ftmm;11;654786135;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2022;01/01/2022;10118623459;7622955202;2060;11900;ftmm;11;654786135;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2021;01/01/2021;3139002200;2488600089;2060;11900;ftmm;11;654786135;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2020;01/01/2020;2411624500;1664519913;2060;11900;ftmm;11;654786135;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2019;01/01/2019;0;0;2060;11900;ftmm;11;654786135;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2023;01/01/2023;10156164355;4788915317;2061;11900;ftmm;12;1800948541;2020;18/09/2023 10:29
18/09/2023 10:30;ftmm;2022;01/01/2022;10118623459;7622955202;2061;11900;ftmm;12;1800948541;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2021;01/01/2021;3139002200;2488600089;2061;11900;ftmm;12;1800948541;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2020;01/01/2020;2411624500;1664519913;2061;11900;ftmm;12;1800948541;2020;18/09/2023 10:29
18/09/2023 10:29;ftmm;2019;01/01/2019;0;0;2061;11900;ftmm;12;1800948541;2020;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2062;10100;FK;1;46000000;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2062;10100;FK;1;46000000;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2062;10100;FK;1;46000000;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2062;10100;FK;1;46000000;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2062;10100;FK;1;46000000;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2063;10100;FK;2;979821916;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2063;10100;FK;2;979821916;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2063;10100;FK;2;979821916;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2063;10100;FK;2;979821916;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2063;10100;FK;2;979821916;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2064;10100;FK;3;770072346;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2064;10100;FK;3;770072346;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2064;10100;FK;3;770072346;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2064;10100;FK;3;770072346;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2064;10100;FK;3;770072346;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2065;10100;FK;4;1355249260;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2065;10100;FK;4;1355249260;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2065;10100;FK;4;1355249260;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2065;10100;FK;4;1355249260;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2065;10100;FK;4;1355249260;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2066;10100;FK;5;1709427068;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2066;10100;FK;5;1709427068;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2066;10100;FK;5;1709427068;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2066;10100;FK;5;1709427068;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2066;10100;FK;5;1709427068;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2067;10100;FK;6;5354902095;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2067;10100;FK;6;5354902095;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2067;10100;FK;6;5354902095;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2067;10100;FK;6;5354902095;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2067;10100;FK;6;5354902095;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2068;10100;FK;7;1551796923;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2068;10100;FK;7;1551796923;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2068;10100;FK;7;1551796923;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2068;10100;FK;7;1551796923;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2068;10100;FK;7;1551796923;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2069;10100;FK;8;2010334993;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2069;10100;FK;8;2010334993;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2069;10100;FK;8;2010334993;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2069;10100;FK;8;2010334993;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2069;10100;FK;8;2010334993;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2070;10100;FK;9;3863354420;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2070;10100;FK;9;3863354420;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2070;10100;FK;9;3863354420;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2070;10100;FK;9;3863354420;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2070;10100;FK;9;3863354420;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2071;10100;FK;10;6449284852;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2071;10100;FK;10;6449284852;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2071;10100;FK;10;6449284852;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2071;10100;FK;10;6449284852;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2071;10100;FK;10;6449284852;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2072;10100;FK;11;3638634511;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2072;10100;FK;11;3638634511;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2072;10100;FK;11;3638634511;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2072;10100;FK;11;3638634511;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2072;10100;FK;11;3638634511;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2023;01/01/2023;49644529173;26363013584;2073;10100;FK;12;16001299664;2021;18/09/2023 10:29
18/09/2023 10:30;FK;2022;01/01/2022;67010091248;40789131935;2073;10100;FK;12;16001299664;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2021;01/01/2021;35366690133;22140089024;2073;10100;FK;12;16001299664;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2020;01/01/2020;36388289921;22848858922;2073;10100;FK;12;16001299664;2021;18/09/2023 10:29
18/09/2023 10:29;FK;2019;01/01/2019;24865845344;24419450529;2073;10100;FK;12;16001299664;2021;18/09/2023 10:29
18/09/2023 10:30;FKG;2023;01/01/2023;17093574138;8177689226;2074;10200;FKG;1;16870854;2021;18/09/2023 10:29
18/09/2023 10:30;FKG;2022;01/01/2022;29691256306;14520690015;2074;10200;FKG;1;16870854;2021;18/09/2023 10:29
18/09/2023 10:29;FKG;2021;01/01/2021;12078204075;10201100211;2074;10200;FKG;1;16870854;2021;18/09/2023 10:29
18/09/2023 10:29;FKG;2020;01/01/2020;10834774500;10023901547;2074;10200;FKG;1;16870854;2021;18/09/2023 10:29
